preds,labels
화자 에스디(SD)2100581:가 맞는다고 한다.,"이 대화에서 화자들은 이색 반려 동물에 대한 이야기를 나눴습니다. SD2100581은 좋아하는 이색 동물로 뱀을 꼽았는데 기회가 된다면 실제로 뱀을 만져보고 싶다고 이야기했고 가장 키워보고 싶은 이색 동물은 귀엽고 매력적인 미어캣이라고 답했습니다. SD2100582는 패럿, 수달, 뱀, 고슴도치 등 최근 온라인에서 화제가 되고 있거나 지인을 통해 실제로 본 경험이 있는 이색 반려 동물을 키워보고 싶다는 생각을 한 적이 있다고 이야기하면서 과거 키웠던 햄스터는 동족을 잡아먹는 습성과 짧은 수명 때문에 꺼려진다고 설명했습니다."
화자 에스디(SD) 2100583:라며 이에 대해 이야기하고 있다.,"이 대화에서 화자들은 거주 지역 및 거주지에 대한 추억을 공유했습니다. SD2100583은 SD2100584에게 그동안의 거주지를 물었습니다. 또 화자SD2100583은 용인, 안성, 제주도, 연남동 등 여러 지역에서 거주한 경험이 있는데 그 중 고등학교 시절 3년간 기숙사 생활을 했던 안성에서의 추억이 가장 기억에 남는다고 이야기하며 개인 휴식 공간이 확보되지 않고 끊임없이 타인과 공간을 공유해야 한다는 점은 힘들었으나 부모의 그늘에서 벗어나 자립심을 가지고 생활하면서 부모의 간섭에서 벗어날 수 있었던 점은 매우 만족스러웠다고 답했습니다. SD2100584는 직업 군인으로 일한 아버지의 영향으로 수색동, 대방동, 능곡동 등 어렸을 때부터 매우 자주 이사했다고 이야기하면서 고등학교에 다녔을 때 거주했던 수색동과 대방동이 가장 기억에 남는 지역이라고 답했습니다. 그리고 화자 SD2100583에게 고등학교 때의 기숙사 경험을 묻기도 하였습니다."
화자 에스디(SD)2100583에 사는 사람들의 삶을 봤을 때 적어도 우리나라보다 조금 더 자율적이고 유유자적한 삶을 살아가는 모습이 있었다.,이 대화에서 화자들은 장래 희망과 미래에 대한 계획을 공유했습니다. SD2100584는 학교 재학 시절부터 현재에 이르기까지 가져왔던 범죄를 다루는 장래 희망이나 미래 계획에 대해 상대 화자에게 질문했습니다. SD2100583은 고등학교 재학 당시 법의학자와 강력계 형사가 되고 싶다고 생각한 적이 있었는데 법의학자의 경우 의과 대학을 졸업해야 하는 자격 조건으로 인해 포기하게 되었고 강력계 형사의 경우 화자의 적성이나 흥미가 잘 맞으면서 경찰 시험 합격 난이도 또한 도전할 만한 수준이었지만 군대에서 전역한 이후 우리나라의 형법이 범죄자를 대우하는 방식이나 현실적인 고민에 부딪혀서 꿈을 포기하게 되었다고 답했습니다. 또한 현재는 단기간 아르바이트를 하며 독서하거나 미래에 대해 진지하게 고민하며 휴식의 시간을 보내고 있다고 말했습니다. 외가 식구들이 살고 있는 미국으로 가거나 자유로운 삶을 살 수 있는 어부가 되기 위해 준비를 하는 등 미래에 대한 여러 계획도 공유했습니다.
화자 에스디(SD)가 2100584:이다.,이 대화에서 SD2100583과 SD2100584는 결혼에 대한 생각을 함께 공유했습니다. SD2100583은 어렸을 때부터 화자만의 가정을 꾸리는 꿈을 키워온 만큼 결혼에 대해 긍정적으로 생각하고 있고 더욱 안정적인 결혼 생활을 위해 충분한 경제력을 가지게 되었을 때 결혼을 하는 것을 우선순위에 두고 있으나 준비가 덜 된 상태라도 상대방이 흔쾌히 결혼 의사를 밝힌다면 최대한 빨리 결혼하여 안정적인 삶을 꾸리고 싶다고 답했습니다. 또한 경제적 또는 물리적인 요인이 결혼에 방해물로 작용한다 하더라도 상대방에 대한 사랑과 결혼에 대한 열정이 크다면 일정 부분은 극복할 수 있을 것으로 생각하고 있다고 이야기하는 등 결혼에 대한 열망을 나타냈습니다. SD2100584는 사회적으로 통용되는 결혼 적령기인 나이가 되고 있는 만큼 결혼에 대해 진지하게 생각하게 되지만 아직 결혼을 생각할 만큼 나이가 많지 않고 또 사회에 자리를 잡은 상태도 아니기에  생활을 해나갈 수 있는 준비가 되지 않았다고 생각하여 상대방이 결혼을 원하더라도 화자는 결혼을 미루고 싶은 생각이라고 답했습니다.
화자 에스디(SD)2100584를 가지고 사랑하는 사람이라면 그런 것들은 신경을 안 쓰지 않을까 생각한다.,"이 대화에서 SD2100583과 SD2100584는 배우자를 선택하는 기준에 대해 이야기를 나눴습니다. SD2100584는 SD2100583에게 배우자의 기준에 대해 물어보며, 자신은 성격과 재력을 기준으로 배우자를 선택하는 편이기 때문에 외모보다는 대화가 잘 통하고 부모님의 인정을 받을 수 있는 수준의 경제력을 가지고 있는 상대를 배우자로 희망한다고 답했습니다. SD2100583은 외모와 성격, 부모의 종교 등 여러 기준으로 적합한 배우자를 선택하는 경향이 있다고 답하면서 함께 있으면 편안한 기분이 들고 공통된 가치관이나 소비 습관을 공유하고 있으며 외모와 성격이 훌륭한 상대를 원한다고 이야기했습니다."
요즘 화자 에스디(SD)2100586:인데 결혼 문화가 정말 많이 바뀌어 가는 것 같다.,"이 대화에서 SD2100585와 SD2100586은 지인의 경조사 참석 경험에 대한 이야기를 나눴습니다. SD2100585는 최근 한 대학 후배의 여동생이 젊은 나이에 난소암으로 사망했다는 소식을 접했지만, 코로나로 인해 장례식장에 참석하지 못했던 일화를 이야기하면서 코로나가 유행하면서 경사보다는 조사를 더 많이 접하게 된다고 아쉬움을 토로했습니다. 또 경사에 초대받았지만 코로나 백신 접종을 끝내지 못해서 지인의 돌잔치 초대에 참석하지 못했던 아쉬운 경험을 이야기했습니다. SD2100586은 지인의 장례식 참석, 코로나 백신 미접종으로 인해 지인의 돌잔치 초대에 응하지 못했던 일, 사촌이 결혼하던 날 코로나로 인한 하객 수 제한 조치로 인해 결혼식장이 텅 빈 것 같은 느낌과 함께 분위기가 매우 초라하게 느껴졌던 일 등 가까운 지인부터 친인척의 다양한 경조사에 참석했던 일화를 이야기했습니다."
화자 에스디(sd)2100585라서 좋은 결혼 생활이 많이 옆에서 주변에 많이 생겼으면 좋겠다.,"이 대화에서 SD2100585와 SD2100586은 젊은 세대를 중심으로 일어나고 있는 비혼주의 확산 현상에 대한 생각을 공유했습니다. SD2100585는 최근 젊은 세대를 중심으로 확산하고 있는 비혼주의의 원인으로 결혼을 할 수 있는 여건이 마련되지 않은 점이 가장 큰 영향을 미치는 것 같다고 이야기했습니다. 또 요즘 청년 세대들이 결혼이나 배우자에 대한 기대치가 너무 높아서 현실과 이상 사이에서 오는 괴리를 감당할 수 없어 혼자 사는 것 같다고도 견해를 이야기했습니다. SD2100586은 결혼 적령기에 접어든 젊은 세대 사이에서 비혼주의가 확산하는 원인으혼자 살아도 부족함이 없다는 것과, 결혼에 대한 인식 변화가 원인이라고 이야기하였습니다. 또 비혼주의의 원인에는 여성의 사회 진출도 있다고 답하면서 과거와는 다르게 결혼해서 자녀를 낳는 것이 필수가 아니고 일부 여성은 남성보다 월등한 경제력으로 풍족한 삶을 사는 경우도 많으므로 결혼보다 비혼을 택함으로써 인생을 즐기며 사는 것 같다고 설명했습니다."
화자 에스디(SD)2100585:는 우는 연기는 잘 할 것 같고 테레비전에 나오는 줄 알고 그거를 울고 있다.,"이 대화에서 SD2100585와 SD2100586은 구직에 대한 고민을 함께 공유했습니다. SD2100585는 SD2100586이 제안 받은 학습지 교사에 대해 근무 조건과 시간 등을 같이 검토한 후, 학습지 교사 일이 힘들 것을 염려하였습니다. 이에 상대방이 경제 활동을 함으로써 가정에 보탬이 되도록 구직 활동을 적극 추천하면서 일당 30만원 선의 급여를 제공 받는 영어 대사 성우 아르바이트, 연기자 구인 공고, 피팅 모델 일자리 정보를 공유하면서도 상대방이 가정에서 해내야 할 역할을 충실히 하길 바라는 마음을 전달했습니다. SD2100586은 최근 구인구직 포털사이트에 이력서를 게시한 뒤로 학습지 방문 교사를 채용하는 업체와 연락이 닿았다고 했습니다. 그렇게 되면 수학과 영어 등 가르쳐야 할 과목이 많은 만큼 미리 예습을 통해 철저히 준비해야 하는 과정을 거쳐야 하고 근무 지역이 고정적이지 않으며 업무 강도가 높아서 구인난에 허덕이는 듯한 느낌을 주지만 회사의 정보와 업무 관련 특성 등을 고려한 뒤 주 2일 근무를 결정할 계획이라고 답했습니다. 또한 상대방이 영어 대사 성우 아르바이트와 피팅 모델 일자리, 연기자 채용 공고 등을 추천하면서도 가정을 돌보는 일을 소홀히 하지 않기를 바라는 마음을 내비치자 가정과 일 사이에서 균형을 맞추며 모든 일을 해 내는 것은 불가능하다는 입장을 밝히는 등 상대방과의 의견이 좁혀지지 않는 부분에 대해 답답한 마음을 토로했습니다."
화자 에스디(SD)2100585로 앞으로 계획을 잘 짜서 좋게 생각해 보자고 한다.,이 대화에서 SD2100585와 SD2100586은 자녀 양육 방안을 함께 모색했습니다. SD2100586은 안양 지역으로 이사를 가기에는 거리가 너무 멀고 환경도 좋지 않기 때문에 반대한다는 입장을 밝히면서 자녀의 가치관 형성에 나쁜 영향을 줄 수 있는 요소가 많은 국립 학교보다 대안 학교에 자녀를 진학 시키고 싶으나 비싼 학비로 인해 고민하고 있다고 말했습니다. 그리고 앞으로 자녀 양육에 도움을 보태고자 화자 또한 경제 활동을 통해 수입을 늘릴 계획이라고 설명했습니다. SD2100585는 목사를 위한 사택이 완공되기 전까지 안양으로 이사를 가서 자녀를 양육하고 싶다는 의견을 제시했습니다. 또 SD2100586으로부터 본업에 전념하라는 말을 듣고서는 함께 가계의 경제 계획을 모색해보자고 제안하였습니다.
화자 에스디(SD)2100590: 닥터 짐도 동일하게 안전바 높이를 설정할 수 있는데 이제 무게가 좀 상당했었다.,"두 화자는 대화에서 헬스장 등록과 운동에 관해 이야기했습니다. SD2100589는 백신 접종이나 사랑니 치료 등 일들로 헬스장에 빠질 날이 많을 것 같아  헬스장 등록을 고민한다고 말했으며 일수 대비 비용으로 따지면 1달에 9만 원을 지불해야해서 아깝다고 이야기했습니다. 또한 백신 2차 접종 후 3일 정도 쉴지 생각했다고 말했습니다. 운동을 통해 몸 전반적인 부분을 모두 강화하고 싶은데 특히, 가슴과 등을 더 키우고 싶고 체력을 위해 친구들과 함께 달리기도 병행하려고 하고 있다고 말했으며 SD2100590에도 같이 뛰자고 제안했고 구체적인 이야기는 나중에 하기로 했습니다. SD2100590은 처음에는 헬스장을 빼먹지 않고 계속 나갈 수 있으면 금액적으로 나쁘지 않고 운동을 못 하면서 받는 스트레스도 해결된다며 SD2100589를 설득했지만, SD2100589의 백신 접종과 사랑니 일정을 돋고 SD2100589 헬스장 등록을 하지 않아도 괜찮다고 이야기했고 1차 백신을 맞으면 7일 동안 운동을 하지 않아야 한다는 권고 사항에 대해 말하며 2차는 더 조심해야 하며 3일 이상 쉬어야 한다고 말했습니다. 그리고 충분히 쉬어주는 게 장기적으로 도움이 된다고 말하며 백신을 맞고 7일 쉬지 않고 운동했다가 심장 쪽에 이상이 있었던 경험을 공유했습니다. 또한, 컨디션과 체력 관리를 위해 런닝을 다시 시작할 예정이라고 말하며 SD2100589의 제안을 수락했습니다."
운동이 프리웨이트를 메인으로 해서 실시를 하고 보조 운동으로 모자란 부분을 보완해 나가는 게 좋다고 생각한다.,"이 대화에서 화자들은 운동 방법에 대한 이야기를 나누었습니다. SD2100589가 SD2100590에게 스쿼트, 엑스텐션, 레그 프레스, 3분할 운동, 운동 시 중량, 벤치프레스 등 상하체 및 가슴 운동 루틴에 대해 물어봤습니다. SD2100590은 하체 운동은 3분할로 일주일에 두 번 정도 하는데 보통 스트레칭 후 힘과 체력이 가장 많이 필요한 스쿼트를 가장 먼저 하고 익스텐션은 4에서 5세트 정도 한다고 말했습니다. 스쾃과 달리 누르기는 비슷한 운동이기 때문에 둘 중 하나만 하는데 코어 근육과 다리 발달에 더 도움이 되는 스쿼트를 더 우선시한다고 말했습니다. 스쿼트는 보통 10에서 12회를 무리 없이 할 수 있으면 한 세트로 하며 가벼운 무게에서 시작하는데 메인 세트 무게가 도달되면 그때부터 세트를 시작한다고 이야기했습니다. 그리고 최근 가슴 운동은 플레이트 머신을 적극적으로 이용하는 중인데 플레이트 머신을 이용해 운동하면 더 안전하고 자극에 집중하기 편하다고 이야기했습니다. 그리고 프리웨이트를 메인으로 하고 보조 운동으로 부족한 부분을 보완하는 게 좋다고 이야기했습니다."
